Name,Identifier,Sub_Identifier,Prosopographical_Reference,Prosopographical_Reference_id,Work,Edition,Edition_id,Passage,Book,Casaubon_Reference,Kaibel_Reference,Is_Range,Note_Reference
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.216e,5.56,"range start",
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.216f,5.56,"range end",
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.218e,5.59@5.60,"range start",
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.218f,5.60,range,
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.219a,5.60@5.61,range,
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.219b,5.61,range,
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.219c,5.61,range,
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.219d,5.61,range,
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.219e,5.61,range,
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.219f,5.61,range,
"Socrates of Athens","sage and poet, xii",,,,,,,,5,5.220a,5.61@5.62,"range end",
"Socrates of Athens","sage and poet, xii",,,,,,,,9,9.370c,9.9@9.10,,
"Socrates of Athens","sage and poet, xii",,,,,,,,9,9.382a,9.28,,
"Socrates of Cos",historian,,,,,FHG,iv.499-500,"fr 15",3,3.111b,3.76,,
"Socrates of Cos",historian,,,,,FHG,iv.499-500,"fr 17",9,9.388a,9.39,,
"Socrates of Rhodes",historian,,,,,FGrH,192,"F 1",4,4.147e,4.28@4.29,"range start",
"Socrates of Rhodes",historian,,,,,FGrH,192,"F 1",4,4.147f,4.29,range,
"Socrates of Rhodes",historian,,,,,FGrH,192,"F 1",4,4.148a,4.29,range,
"Socrates of Rhodes",historian,,,,,FGrH,192,"F 1",4,4.148b,4.29,range,
"Socrates of Rhodes",historian,,,,,FGrH,192,"F 1",4,4.148c,4.29,range,
"Socrates of Rhodes",historian,,,,,FGrH,192,"F 1",4,4.148d,4.29@4.30,"range end",
"Socrates of Rhodes",historian,,,,,FGrH,192,"F 2",4,4.148b,4.29,"range start",
"Socrates of Rhodes",historian,,,,,FGrH,192,"F 2",4,4.148c,4.29,"range end",
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,"Ruschenbusch ed.",,"F 73a",15,15.687a,15.34@15.35,,
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,"Ruschenbusch ed.",,"F 73b",13,13.612a,13.94,,
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,"Ruschenbusch ed.",,"F 88",6,6.234e,6.26,,
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,"Ruschenbusch ed.",,"F 89",4,4.137e,4.14,,
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,"West2 ed.",,"fr 25.2",13,13.602e,13.79,,
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,"West2 ed.",,"fr 38",14,14.645f,14.54,,
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,,,,10,10.431d,10.38,"range start",
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,,,,10,10.431e,10.38,range,
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,,,,10,10.431f,10.38@10.39,"range end",
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,,,,11,11.508a,11.117,,
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,,,,13,13.569d,13.24@13.25,"range start",
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,,,,13,13.569e,13.25,"range end",
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,,,,14,14.632d,14.32,,
"Solon of Athens","lawgiver, elegiac poet, and sage",,PAA,827640,,,,,6,6.226b,6.8,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 10",4,4.175c,4.77,"range start",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 10",4,4.175d,4.77,"range end",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 11",3,3.119a,3.88,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 12",4,4.183b,4.81,"range start",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 12",4,4.183c,4.81,"range end",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 13",4,4.160b,4.50@4.51,"range start",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 13",4,4.160c,4.51,"range end",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 14",6,6.230e,6.18,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 15",4,4.175c,4.77,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 16",14,14.649a,14.60,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 17",3,3.101b,3.58@3.59,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 18",6,6.230e,6.18,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 19",15,15.702b,15.63,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 1",4,4.158d,4.47@4.48,"range start",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 1",4,4.158e,4.48,"range end",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 20",3,3.101a,3.58,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 21",2,2.71a,2.83@2.84,"range start",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 21",2,2.71b,2.84,"range end",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 22",3,3.119a,3.88,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 23",8,8.341e,8.26@8.27,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 24",11,11.784b,11.27@11.28,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 25",11,11.784b,11.27@11.28,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 2",4,4.176a,4.78,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 3",4,4.160a,4.50,"range start",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 3",4,4.160b,4.50@4.51,"range end",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 4",14,14.644c,14.51@14.52,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 5",14,14.656f,14.74,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 6",4,4.160e,4.51,"range start",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 6",4,4.160f,4.51@4.52,"range end",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 7",3,3.86a,3.31,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 8",3,3.101a,3.58,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"fr 9",3,3.109e,3.74,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"test 1",2,2.71a,2.83@2.84,"range start",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"test 1",2,2.71b,2.84,"range end",
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"test 2",3,3.119a,3.88,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"test 3",4,4.158d,4.47@4.48,,
"Sopater of Paphos","phlyax poet",,,,,"Kassel-Austin eds.",,"test 4",3,3.86a,3.31,,
Sophilus,"comic poet",,,,,"Kassel-Austin eds.",,"fr 10",4,4.158a,4.46@4.47,,
Sophilus,"comic poet",,,,,"Kassel-Austin eds.",,"fr 1",3,3.123d,3.96,,
Sophilus,"comic poet",,,,,"Kassel-Austin eds.",,"fr 2",6,6.228b,6.12,,
Sophilus,"comic poet",,,,,"Kassel-Austin eds.",,"fr 4",10,10.431a,10.37,,
Sophilus,"comic poet",,,,,"Kassel-Austin eds.",,"fr 5",14,14.640d,14.46,,
Sophilus,"comic poet",,,,,"Kassel-Austin eds.",,"fr 6",3,3.125e,3.99,,
Sophilus,"comic poet",,,,,"Kassel-Austin eds.",,"fr 7",3,3.100a,3.56,,
Sophilus,"comic poet",,,,,"Kassel-Austin eds.",,"fr 8",3,3.125e,3.99,,
Sophilus,"comic poet",,,,,"Kassel-Austin eds.",,"fr 9",2,2.54f,2.44,,
Sophilus,"comic poet",,,,,"Kassel-Austin eds.",,"fr dub 11",2,2.68a,2.77,,
"Sophocles of Athens","opponent of philosophers",,PAA,829235,,,,,13,13.610e,13.92,"range start",
"Sophocles of Athens","opponent of philosophers",,PAA,829235,,,,,13,13.610f,13.92,"range end",
"Sophocles of Athens","tragic poet",,,,Ai.,,,,7,7.277c,7.5,,
"Sophocles of Athens","tragic poet",,,,Ant.,,,1165-71,12,12.547c,12.68,,
"Sophocles of Athens","tragic poet",,,,Ant.,,,1165-71,7,7.280b,7.11@7.12,"range start",
"Sophocles of Athens","tragic poet",,,,Ant.,,,1165-71,7,7.280c,7.12,"range end",
"Sophocles of Athens","tragic poet",,,,Ant.,,,714,8,8.344a,8.31@8.32,,
"Sophocles of Athens","tragic poet",,,,El.,,,61,3,3.122c,3.94@3.95,,
"Sophocles of Athens","tragic poet",,,,OT,,,332-3,10,10.453e,10.79,,
"Sophocles of Athens","tragic poet",,,,OT,,,4-5,10,10.420f,10.17,"range start",
"Sophocles of Athens","tragic poet",,,,OT,,,4-5,10,10.421a,10.17,"range end",
"Sophocles of Athens","tragic poet",,,,Tr.,,,1079,4,4.130b,4.5,,note
"Sophocles of Athens","tragic poet",,,,Tr.,,,781-2,2,2.66a,2.72,"range start",
"Sophocles of Athens","tragic poet",,,,Tr.,,,781-2,2,2.66b,2.72,"range end",
"Sophocles of Athens","tragic poet",,,,,FGE,,1040-3,13,13.604f,13.82@13.83,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr **185",13,13.584d,13.47,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr *318",9,9.409c,9.76@9.77,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr *361",12,12.510c,12.2,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr *361",15,15.687c,15.35,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr *361",15,15.687d,15.35@15.36,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr *474",13,13.564b,13.16,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr *474",13,13.564c,13.16@13.17,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr *675",2,2.67f,2.76@2.77,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 1032",15,15.690c,15.41,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 111",9,9.400b,9.62,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 111",9,9.400c,9.62,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 112",3,3.94e,3.47,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 121",10,10.454f,10.80@10.81,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 127",11,11.482d,11.64,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 127",11,11.482e,11.64@11.65,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 12",12,12.546b,12.65,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 137",9,9.373d,9.15,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 154",9,9.401c,9.64,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 154",9,9.401d,9.64,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 181",3,3.76c,3.9@3.10,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 181",3,3.76d,3.10,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 198a",9,9.375d,9.17,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 199",14,14.646d,14.55,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 19",3,3.122f,3.95,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 19",3,3.123a,3.95@3.96,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 238",14,14.637a,14.40,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 239",4,4.183e,4.81@4.82,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 241",4,4.175f,4.78,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 277",15,15.668b,15.6,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 28",3,3.122b,3.94,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 28",3,3.122c,3.94@3.95,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 307",12,12.513d,12.7,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 314.281- 2",2,2.62f,2.62,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 314.281- 2",2,2.63a,2.62@2.63,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 323",9,9.388f,9.41,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 324",3,3.86c,3.32,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 324",3,3.86d,3.32,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 329",4,4.164a,4.56@4.57,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 345",13,13.602e,13.79,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 348",2,2.70a,2.81@2.82,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 378",11,11.466b,11.15,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 395.1-2",2,2.51d,2.36,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 412",14,14.635c,14.36@14.37,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 412",4,4.183e,4.81@4.82,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 450",4,4.176f,4.79,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 473",9,9.410c,9.79,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 483",11,11.476c,11.51,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 483",11,11.476d,11.51,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 502",13,13.587a,13.51,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 502",13,13.587b,13.51,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 503",7,7.319b,7.109@7.110,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 537",11,11.487d,11.75,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 549",5,5.189d,5.15,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 563",15,15.685f,15.33,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 563",15,15.686a,15.33,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 564",15,15.678f,15.23,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 564",15,15.679a,15.23,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 565",1,1.17d,1.30,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 606",2,2.67c,2.75@2.76,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 609",3,3.110e,3.75,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 610",10,10.447b,10.67,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 644",4,4.176f,4.79,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 660",11,11.475a,11.49,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 666",3,3.99f,3.56,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 671",14,14.657a,14.74,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 712",3,3.119c,3.89,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 718",2,2.70a,2.81@2.82,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 718",2,2.70c,2.82,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 735",10,10.428a,10.31,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 754",9,9.396b,9.53@9.54,,"round brackets"
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 756",1,1.23d,1.42,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 757",1,1.33c,1.59@1.60,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 758",2,2.39f,2.10,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 758",2,2.40a,2.10@2.11,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 759",2,2.52b,2.38@2.39,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 760",3,3.99c,3.55,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 760",3,3.99d,3.55,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 761",3,3.99d,3.55,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 762",7,7.277b,7.5,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 763",10,10.433e,10.43,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 764",11,11.783f,11.26,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 764",11,11.784a,11.26@11.27,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 765",1,1.23d,1.42,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 765",13,13.592b,13.61@13.62,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr 766",15,15.688a,15.36,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr dub 1122",2,2.67f,2.76@2.77,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"fr dub 1122",2,2.68a,2.77,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 136",7,7.277e,7.5@7.6,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 150",4,4.184d,4.84,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 175b",10,10.453c,10.78@10.79,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 175b",10,10.453d,10.79,range,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 175b",10,10.453e,10.79,range,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 175b",10,10.453f,10.79,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 28",1,1.20e,1.37,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 28",1,1.20f,1.37,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 31",14,14.638d,14.42@14.43,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 31",14,14.638e,14.43,range,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 31",14,14.638f,14.43,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 52a",10,10.428f,10.33,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 52b",1,1.22a,1.39,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 52b",1,1.22b,1.39@1.40,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 58a",13,13.557e,13.5@13.6,,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 75",13,13.603e,13.80@13.81,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 75",13,13.603f,13.81,range,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 75",13,13.604a,13.81,range,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 75",13,13.604b,13.81,range,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 75",13,13.604c,13.81,range,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 75",13,13.604d,13.81@13.82,range,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 75",13,13.604e,13.82,range,
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 75",13,13.604f,13.82@13.83,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 77",13,13.592a,13.61,"range start",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 77",13,13.592b,13.61@13.62,"range end",
"Sophocles of Athens","tragic poet",,,,,"Radt ed.",,"test 80e",12,12.510b,12.1@12.2,,"with note"
"Sophocles of Athens","tragic poet",,,,,,,,1,1.17f,1.30@1.31,,
"Sophocles of Athens","tragic poet",,,,,,,,11,11.506d,11.114@11.115,,
"Sophocles of Athens","tragic poet",,,,,,,,13,13.598c,13.71,"range start",
"Sophocles of Athens","tragic poet",,,,,,,,13,13.598d,13.71,"range end",
"Sophocles of Athens","tragic poet",,,,,,,,13,13.601a,13.75,"range start",
"Sophocles of Athens","tragic poet",,,,,,,,13,13.601b,13.75@13.76,"range end",
"Sophocles of Athens","tragic poet",,,,,,,,13,13.603e,13.80@13.81,"range start",
"Sophocles of Athens","tragic poet",,,,,,,,13,13.603f,13.81,range,
"Sophocles of Athens","tragic poet",,,,,,,,13,13.604a,13.81,range,
"Sophocles of Athens","tragic poet",,,,,,,,13,13.604b,13.81,range,
"Sophocles of Athens","tragic poet",,,,,,,,13,13.604c,13.81,range,
"Sophocles of Athens","tragic poet",,,,,,,,13,13.604d,13.81@13.82,range,
"Sophocles of Athens","tragic poet",,,,,,,,13,13.604e,13.82,range,
"Sophocles of Athens","tragic poet",,,,,,,,13,13.604f,13.82@13.83,"range end",
"Sophocles of Athens","tragic poet",,,,,,,,14,14.638f,14.43,,
"Sophocles of Athens","tragic poet",,,,,,,,14,14.652d,14.67,,
"Sophocles of Athens","tragic poet",,,,,,,,7,7.276a,7.1@7.2,,
"Sophon of Acarnania",cook,,,,,,,,14,14.662c,14.81,,
"Sophon of Acarnania",cook,,,,,,,,9,9.403e,9.68,,
"Sophon of Acarnania",cook,,,,,,,,9,9.404b,9.68,,
Sophon,"cook in Larensius' house",,,,,,,,14,14.622e,14.17,"range start",
Sophon,"cook in Larensius' house",,,,,,,,14,14.622f,14.17,range,
Sophon,"cook in Larensius' house",,,,,,,,14,14.623a,14.17,range,
Sophon,"cook in Larensius' house",,,,,,,,14,14.623b,14.17,range,
Sophon,"cook in Larensius' house",,,,,,,,14,14.623c,14.17,"range end",
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 100",11,11.479b,11.57,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 101",11,11.504b,11.111,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 11",8,8.362c,8.63,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 13",3,3.110c,3.75,"range start",
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 13",3,3.110d,3.75,"range end",
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 14",9,9.380e,9.25,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 15",9,9.409a,9.76,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 23",3,3.86d,3.32,"range start",
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 23",3,3.86e,3.32,"range end",
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 24",3,3.87a,3.33,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 25.1",7,7.306c,7.74@7.75,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 25",3,3.106d,3.68,"range start",
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 25",3,3.106e,3.68@3.69,"range end",
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 26",3,3.110b,3.74@3.75,"range start",
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 26",3,3.110c,3.75,"range end",
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 27",3,3.110c,3.75,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 28",3,3.110c,3.75,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 29",6,6.230a,6.16@6.17,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 30",7,7.324f,7.125,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 30",7,7.325c,7.126,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 3",11,11.480b,11.59@11.60,,
"Sophron of Syracuse",mimeauthor,,,,,"Kassel-Austin eds.",,"fr 42",7,7.288a,7.29@7.30,,
